Year	MonthDayHour	Month	Day		lon	lat	total_storms	long_dates
2013	102800	10	28	VRAI	352,030151	49,582626		2013-10-28T00:00:00
2013	102803	10	28	VRAI	355,160614	50,908741		2013-10-28T03:00:00
2013	102806	10	28	VRAI	358,484192	52,370659		2013-10-28T06:00:00
2013	102809	10	28	VRAI	1,987385	54,099117		2013-10-28T09:00:00
2013	102812	10	28	VRAI	5,713137	55,55452		2013-10-28T12:00:00
2013	102815	10	28	VRAI	9,91436	56,884296		2013-10-28T15:00:00
2013	102818	10	28	VRAI	13,648022	57,745899		2013-10-28T18:00:00
2013	102821	10	28	VRAI	17,507526	58,852531		2013-10-28T21:00:00
2013	102900	10	29	VRAI	21,260418	59,622574		2013-10-29T00:00:00
2013	102903	10	29	VRAI	24,348671	60,362831		2013-10-29T03:00:00
2013	102906	10	29	VRAI	27,396091	60,923		2013-10-29T06:00:00
2013	102909	10	29	VRAI	30,984238	61,548931		2013-10-29T09:00:00
2013	102912	10	29	VRAI	35,911007	62,240589		2013-10-29T12:00:00
2013	102915	10	29	VRAI	40,707367	63,034653		2013-10-29T15:00:00
2013	102918	10	29	VRAI	44,753365	63,563122		2013-10-29T18:00:00
2013	102921	10	29	VRAI	48,268475	64,113098		2013-10-29T21:00:00
2013	103000	10	30	VRAI	51,264198	64,451538		2013-10-30T00:00:00
2013	103003	10	30	VRAI	54,944332	64,751602		2013-10-30T03:00:00
2013	103006	10	30	FIN	59,337528	64,864456		2013-10-30T06:00:00
2013	111121	11	11	FAUX	271,13559	41,447643		2013-11-11T21:00:00
2013	111200	11	12	VRAI	274,332367	41,015244		2013-11-12T00:00:00
2013	111203	11	12	VRAI	276,067535	39,860733		2013-11-12T03:00:00
2013	111206	11	12	VRAI	278,75769	39,46167		2013-11-12T06:00:00
2013	111209	11	12	VRAI	280,469727	38,745144		2013-11-12T09:00:00
2013	111212	11	12	VRAI	283,365997	38,927238		2013-11-12T12:00:00
2013	111215	11	12	VRAI	285,942108	39,108273		2013-11-12T15:00:00
2013	111218	11	12	VRAI	288,397644	39,269356		2013-11-12T18:00:00
2013	111221	11	12	VRAI	289,853485	38,08514		2013-11-12T21:00:00
2013	111300	11	13	VRAI	290,735138	36,79026		2013-11-13T00:00:00
2013	111303	11	13	VRAI	291,783478	36,362572		2013-11-13T03:00:00
2013	111306	11	13	VRAI	293,550323	36,401173		2013-11-13T06:00:00
2013	111309	11	13	VRAI	296,315002	37,030495		2013-11-13T09:00:00
2013	111312	11	13	VRAI	297,392883	36,643803		2013-11-13T12:00:00
2013	111315	11	13	VRAI	297,717163	36,495934		2013-11-13T15:00:00
2013	111318	11	13	VRAI	299,410736	37,280205		2013-11-13T18:00:00
2013	111321	11	13	VRAI	300,959747	37,905449		2013-11-13T21:00:00
2013	111400	11	14	VRAI	303,493103	39,461475		2013-11-14T00:00:00
2013	111403	11	14	VRAI	305,652496	40,628017		2013-11-14T03:00:00
2013	111406	11	14	VRAI	307,202545	41,355877		2013-11-14T06:00:00
2013	111409	11	14	VRAI	308,833221	42,292126		2013-11-14T09:00:00
2013	111412	11	14	VRAI	310,744598	43,275478		2013-11-14T12:00:00
2013	111415	11	14	VRAI	312,303375	44,704025		2013-11-14T15:00:00
2013	111418	11	14	VRAI	313,600739	45,56781		2013-11-14T18:00:00
2013	111421	11	14	VRAI	315,076172	46,517143		2013-11-14T21:00:00
2013	111500	11	15	VRAI	316,492584	47,400574		2013-11-15T00:00:00
2013	111503	11	15	VRAI	317,955963	48,341969		2013-11-15T03:00:00
2013	111506	11	15	VRAI	319,841248	49,85384		2013-11-15T06:00:00
2013	111509	11	15	VRAI	321,588013	50,598633		2013-11-15T09:00:00
2013	111512	11	15	VRAI	325,173462	54,278957		2013-11-15T12:00:00
2013	111515	11	15	VRAI	327,533356	56,196987		2013-11-15T15:00:00
2013	111518	11	15	VRAI	330,132477	57,902966		2013-11-15T18:00:00
2013	111521	11	15	VRAI	333,555298	59,761448		2013-11-15T21:00:00
2013	111600	11	16	VRAI	337,875244	61,319088		2013-11-16T00:00:00
2013	111603	11	16	VRAI	342,180695	62,768734		2013-11-16T03:00:00
2013	111606	11	16	VRAI	347,057892	63,93531		2013-11-16T06:00:00
2013	111609	11	16	VRAI	352,310242	64,825157		2013-11-16T09:00:00
2013	111612	11	16	VRAI	357,548431	65,592888		2013-11-16T12:00:00
2013	111615	11	16	VRAI	1,913401	66,087006		2013-11-16T15:00:00
2013	111618	11	16	VRAI	7,109962	66,508148		2013-11-16T18:00:00
2013	111621	11	16	VRAI	12,917338	66,626457		2013-11-16T21:00:00
2013	111700	11	17	VRAI	19,732956	66,440941		2013-11-17T00:00:00
2013	111703	11	17	VRAI	26,674461	65,849159		2013-11-17T03:00:00
2013	111706	11	17	VRAI	30,890043	64,75177		2013-11-17T06:00:00
2013	111709	11	17	VRAI	34,690521	63,870426		2013-11-17T09:00:00
2013	111712	11	17	VRAI	38,728924	63,303074		2013-11-17T12:00:00
2013	111715	11	17	VRAI	42,505611	62,346119		2013-11-17T15:00:00
2013	111718	11	17	VRAI	46,362755	61,011707		2013-11-17T18:00:00
2013	111721	11	17	VRAI	49,42086	59,939568		2013-11-17T21:00:00
2013	111800	11	18	VRAI	52,528725	58,930046		2013-11-18T00:00:00
2013	111803	11	18	VRAI	55,158222	58,397808		2013-11-18T03:00:00
2013	111806	11	18	VRAI	57,563293	57,923355		2013-11-18T06:00:00
2013	111809	11	18	VRAI	59,719158	57,418446		2013-11-18T09:00:00
2013	111812	11	18	VRAI	61,878353	56,977959		2013-11-18T12:00:00
2013	111815	11	18	VRAI	64,002441	56,740047		2013-11-18T15:00:00
2013	111818	11	18	VRAI	65,122818	56,526093		2013-11-18T18:00:00
2013	111821	11	18	VRAI	71,879227	58,142384		2013-11-18T21:00:00
2013	111900	11	19	VRAI	76,115417	59,375221		2013-11-19T00:00:00
2013	111903	11	19	VRAI	77,806679	59,506371		2013-11-19T03:00:00
2013	111906	11	19	VRAI	79,158188	60,204521		2013-11-19T06:00:00
2013	111909	11	19	VRAI	81,670204	61,371475		2013-11-19T09:00:00
2013	111912	11	19	FIN	83,69297	61,831459		2013-11-19T12:00:00
2013	120209	12	2	FAUX	293,975281	41,398422		2013-12-02T09:00:00
2013	120212	12	2	VRAI	296,755524	40,8578		2013-12-02T12:00:00
2013	120215	12	2	VRAI	297,433685	41,459511		2013-12-02T15:00:00
2013	120218	12	2	VRAI	298,040588	41,984451		2013-12-02T18:00:00
2013	120221	12	2	VRAI	298,893921	42,294407		2013-12-02T21:00:00
2013	120300	12	3	VRAI	299,536041	42,870026		2013-12-03T00:00:00
2013	120303	12	3	VRAI	300,528137	43,519077		2013-12-03T03:00:00
2013	120306	12	3	VRAI	301,280945	45,007233		2013-12-03T06:00:00
2013	120309	12	3	VRAI	302,097717	46,188656		2013-12-03T09:00:00
2013	120312	12	3	VRAI	302,361389	47,22818		2013-12-03T12:00:00
2013	120315	12	3	VRAI	302,990204	48,734283		2013-12-03T15:00:00
2013	120318	12	3	VRAI	304,468445	50,194145		2013-12-03T18:00:00
2013	120321	12	3	VRAI	306,339355	51,69622		2013-12-03T21:00:00
2013	120400	12	4	VRAI	309,051117	54,146313		2013-12-04T00:00:00
2013	120403	12	4	VRAI	311,476196	56,223518		2013-12-04T03:00:00
2013	120406	12	4	VRAI	314,513062	57,757381		2013-12-04T06:00:00
2013	120409	12	4	VRAI	318,888641	59,19038		2013-12-04T09:00:00
2013	120412	12	4	VRAI	323,912323	59,992779		2013-12-04T12:00:00
2013	120415	12	4	VRAI	327,809021	60,45285		2013-12-04T15:00:00
2013	120418	12	4	VRAI	333,019897	60,555424		2013-12-04T18:00:00
2013	120421	12	4	VRAI	339,011505	60,349483		2013-12-04T21:00:00
2013	120500	12	5	VRAI	344,066986	60,082222		2013-12-05T00:00:00
2013	120503	12	5	VRAI	349,708832	59,587738		2013-12-05T03:00:00
2013	120506	12	5	VRAI	356,251831	58,997719		2013-12-05T06:00:00
2013	120509	12	5	VRAI	1,312685	58,331757		2013-12-05T09:00:00
2013	120512	12	5	VRAI	5,806323	57,862316		2013-12-05T12:00:00
2013	120515	12	5	VRAI	9,234683	57,641449		2013-12-05T15:00:00
2013	120518	12	5	VRAI	12,308472	57,633495		2013-12-05T18:00:00
2013	120521	12	5	VRAI	15,003754	57,521866		2013-12-05T21:00:00
2013	120600	12	6	VRAI	16,837374	57,709759		2013-12-06T00:00:00
2013	120603	12	6	VRAI	17,990692	57,498486		2013-12-06T03:00:00
2013	120606	12	6	VRAI	18,89687	57,230778		2013-12-06T06:00:00
2013	120609	12	6	VRAI	19,759386	56,971069		2013-12-06T09:00:00
2013	120612	12	6	VRAI	20,627583	56,644077		2013-12-06T12:00:00
2013	120615	12	6	VRAI	21,17412	56,335022		2013-12-06T15:00:00
2013	120618	12	6	VRAI	21,853403	55,81065		2013-12-06T18:00:00
2013	120621	12	6	VRAI	22,913961	55,416912		2013-12-06T21:00:00
2013	120700	12	7	VRAI	24,019293	55,082481		2013-12-07T00:00:00
2013	120703	12	7	VRAI	25,48317	54,82518		2013-12-07T03:00:00
2013	120706	12	7	VRAI	27,011475	54,529453		2013-12-07T06:00:00
2013	120709	12	7	VRAI	28,82773	54,287392		2013-12-07T09:00:00
2013	120712	12	7	VRAI	29,988382	54,312405		2013-12-07T12:00:00
2013	120715	12	7	VRAI	31,328659	54,315571		2013-12-07T15:00:00
2013	120718	12	7	VRAI	32,582867	54,133595		2013-12-07T18:00:00
2013	120721	12	7	VRAI	33,429085	54,34621		2013-12-07T21:00:00
2013	120800	12	8	VRAI	34,799805	54,209442		2013-12-08T00:00:00
2013	120803	12	8	VRAI	35,718143	54,661434		2013-12-08T03:00:00
2013	120806	12	8	VRAI	36,178505	55,377537		2013-12-08T06:00:00
2013	120809	12	8	VRAI	36,182476	56,298439		2013-12-08T09:00:00
2013	120812	12	8	VRAI	36,779984	56,266842		2013-12-08T12:00:00
2013	120815	12	8	VRAI	38,526463	55,673706		2013-12-08T15:00:00
2013	120818	12	8	VRAI	39,815357	55,470802		2013-12-08T18:00:00
2013	120821	12	8	VRAI	40,778828	55,550381		2013-12-08T21:00:00
2013	120900	12	9	FIN	43,077888	55,347805		2013-12-09T00:00:00
2013	121212	12	12	FAUX	295,391846	44,671219		2013-12-12T12:00:00
2013	121215	12	12	VRAI	296,811157	40,145531		2013-12-12T15:00:00
2013	121218	12	12	VRAI	299,279938	37,827568		2013-12-12T18:00:00
2013	121221	12	12	VRAI	301,488556	37,821075		2013-12-12T21:00:00
2013	121300	12	13	VRAI	304,580292	38,644417		2013-12-13T00:00:00
2013	121303	12	13	VRAI	308,969513	39,924053		2013-12-13T03:00:00
2013	121306	12	13	VRAI	313,054688	40,819828		2013-12-13T06:00:00
2013	121309	12	13	VRAI	317,6492	42,280766		2013-12-13T09:00:00
2013	121312	12	13	VRAI	321,086273	43,31905		2013-12-13T12:00:00
2013	121315	12	13	VRAI	326,050018	45,61467		2013-12-13T15:00:00
2013	121318	12	13	VRAI	329,99762	47,593315		2013-12-13T18:00:00
2013	121321	12	13	VRAI	333,290497	49,215557		2013-12-13T21:00:00
2013	121400	12	14	VRAI	336,72583	50,891506		2013-12-14T00:00:00
2013	121403	12	14	VRAI	340,029663	52,318642		2013-12-14T03:00:00
2013	121406	12	14	VRAI	342,889862	53,843323		2013-12-14T06:00:00
2013	121409	12	14	VRAI	345,656433	55,326431		2013-12-14T09:00:00
2013	121412	12	14	VRAI	348,468781	57,174454		2013-12-14T12:00:00
2013	121415	12	14	VRAI	350,435455	59,262409		2013-12-14T15:00:00
2013	121418	12	14	VRAI	351,951569	61,069099		2013-12-14T18:00:00
2013	121421	12	14	VRAI	353,182068	62,863419		2013-12-14T21:00:00
2013	121500	12	15	VRAI	354,190063	64,375648		2013-12-15T00:00:00
2013	121503	12	15	VRAI	355,152771	66,061485		2013-12-15T03:00:00
2013	121506	12	15	VRAI	356,003693	67,929535		2013-12-15T06:00:00
2013	121509	12	15	VRAI	356,640442	69,493011		2013-12-15T09:00:00
2013	121512	12	15	VRAI	356,658569	71,156532		2013-12-15T12:00:00
2013	121515	12	15	VRAI	357,078156	72,55146		2013-12-15T15:00:00
2013	121518	12	15	VRAI	356,639496	73,85463		2013-12-15T18:00:00
2013	121521	12	15	VRAI	355,916199	74,876488		2013-12-15T21:00:00
2013	121600	12	16	VRAI	354,138458	75,685463		2013-12-16T00:00:00
2013	121603	12	16	FIN	352,522064	75,861099		2013-12-16T03:00:00
2013	121218	12	12	FAUX	276,083801	48,420879		2013-12-12T18:00:00
2013	121221	12	12	VRAI	277,354584	47,956612		2013-12-12T21:00:00
2013	121300	12	13	VRAI	279,137177	47,957401		2013-12-13T00:00:00
2013	121303	12	13	VRAI	281,175598	47,199085		2013-12-13T03:00:00
2013	121306	12	13	VRAI	283,033722	46,652199		2013-12-13T06:00:00
2013	121309	12	13	VRAI	284,941864	46,108402		2013-12-13T09:00:00
2013	121312	12	13	VRAI	288,17334	44,577991		2013-12-13T12:00:00
2013	121315	12	13	VRAI	291,192505	44,13966		2013-12-13T15:00:00
2013	121318	12	13	VRAI	295,067596	43,852554		2013-12-13T18:00:00
2013	121321	12	13	VRAI	298,378235	43,704895		2013-12-13T21:00:00
2013	121400	12	14	VRAI	302,819885	42,549175		2013-12-14T00:00:00
2013	121403	12	14	VRAI	306,512299	42,759785		2013-12-14T03:00:00
2013	121406	12	14	VRAI	311,104675	43,0952		2013-12-14T06:00:00
2013	121409	12	14	VRAI	315,471008	43,883274		2013-12-14T09:00:00
2013	121412	12	14	VRAI	320,624634	44,675068		2013-12-14T12:00:00
2013	121415	12	14	VRAI	324,460266	46,456501		2013-12-14T15:00:00
2013	121418	12	14	VRAI	328,231567	48,182545		2013-12-14T18:00:00
2013	121421	12	14	VRAI	331,744629	49,98032		2013-12-14T21:00:00
2013	121500	12	15	VRAI	335,749359	52,115063		2013-12-15T00:00:00
2013	121503	12	15	VRAI	338,799896	54,841579		2013-12-15T03:00:00
2013	121506	12	15	VRAI	341,435242	56,811398		2013-12-15T06:00:00
2013	121509	12	15	VRAI	343,639435	58,532734		2013-12-15T09:00:00
2013	121512	12	15	VRAI	346,812653	60,052235		2013-12-15T12:00:00
2013	121515	12	15	VRAI	349,313812	61,743313		2013-12-15T15:00:00
2013	121518	12	15	VRAI	351,643188	63,31955		2013-12-15T18:00:00
2013	121521	12	15	VRAI	353,942535	65,183022		2013-12-15T21:00:00
2013	121600	12	16	VRAI	356,989746	67,086319		2013-12-16T00:00:00
2013	121603	12	16	VRAI	358,963348	68,838959		2013-12-16T03:00:00
2013	121606	12	16	VRAI	359,707184	70,721748		2013-12-16T06:00:00
2013	121609	12	16	VRAI	359,986938	72,46093		2013-12-16T09:00:00
2013	121612	12	16	VRAI	359,021698	73,996078		2013-12-16T12:00:00
2013	121615	12	16	VRAI	359,281281	74,914543		2013-12-16T15:00:00
2013	121618	12	16	VRAI	0,032736	75,760315		2013-12-16T18:00:00
2013	121621	12	16	VRAI	0,97302	76,596687		2013-12-16T21:00:00
2013	121700	12	17	VRAI	1,06216	77,649002		2013-12-17T00:00:00
2013	121703	12	17	VRAI	1,125907	78,305977		2013-12-17T03:00:00
2013	121706	12	17	VRAI	1,150656	78,823853		2013-12-17T06:00:00
2013	121709	12	17	VRAI	1,827212	79,507042		2013-12-17T09:00:00
2013	121712	12	17	VRAI	2,220468	80,124619		2013-12-17T12:00:00
2013	121715	12	17	VRAI	2,235276	80,587318		2013-12-17T15:00:00
2013	121718	12	17	VRAI	1,941757	81,32811		2013-12-17T18:00:00
2013	121721	12	17	VRAI	0,329677	81,995186		2013-12-17T21:00:00
2013	121800	12	18	VRAI	358,756958	82,502243		2013-12-18T00:00:00
2013	121803	12	18	VRAI	356,901062	83,16835		2013-12-18T03:00:00
2013	121806	12	18	VRAI	355,119934	83,86013		2013-12-18T06:00:00
2013	121809	12	18	VRAI	352,65274	84,292145		2013-12-18T09:00:00
2013	121812	12	18	VRAI	346,537811	84,628357		2013-12-18T12:00:00
2013	121815	12	18	VRAI	342,770782	84,952446		2013-12-18T15:00:00
2013	121818	12	18	VRAI	334,283966	85,352875		2013-12-18T18:00:00
2013	121821	12	18	FIN	322,308899	85,504913		2013-12-18T21:00:00
2013	121515	12	15	FAUX	279,57019	47,192966		2013-12-15T15:00:00
2013	121518	12	15	VRAI	279,888824	47,531765		2013-12-15T18:00:00
2013	121521	12	15	VRAI	280,673248	47,603874		2013-12-15T21:00:00
2013	121600	12	16	VRAI	281,462128	47,716637		2013-12-16T00:00:00
2013	121603	12	16	VRAI	282,595337	47,64851		2013-12-16T03:00:00
2013	121606	12	16	VRAI	283,635071	47,655209		2013-12-16T06:00:00
2013	121609	12	16	VRAI	284,76059	47,557339		2013-12-16T09:00:00
2013	121612	12	16	VRAI	286,481262	47,59272		2013-12-16T12:00:00
2013	121615	12	16	VRAI	288,957855	47,416924		2013-12-16T15:00:00
2013	121618	12	16	VRAI	295,675323	47,634171		2013-12-16T18:00:00
2013	121621	12	16	VRAI	297,856964	47,715492		2013-12-16T21:00:00
2013	121700	12	17	VRAI	300,014832	47,898514		2013-12-17T00:00:00
2013	121703	12	17	VRAI	302,001404	48,000366		2013-12-17T03:00:00
2013	121706	12	17	VRAI	303,963928	47,929146		2013-12-17T06:00:00
2013	121709	12	17	VRAI	307,548035	47,804356		2013-12-17T09:00:00
2013	121712	12	17	VRAI	311,510223	47,852505		2013-12-17T12:00:00
2013	121715	12	17	VRAI	315,649536	47,842411		2013-12-17T15:00:00
2013	121718	12	17	VRAI	319,180695	47,815075		2013-12-17T18:00:00
2013	121721	12	17	VRAI	323,093597	48,239635		2013-12-17T21:00:00
2013	121800	12	18	VRAI	327,386475	48,531124		2013-12-18T00:00:00
2013	121803	12	18	VRAI	332,20047	49,210205		2013-12-18T03:00:00
2013	121806	12	18	VRAI	336,673096	50,137959		2013-12-18T06:00:00
2013	121809	12	18	VRAI	341,08255	51,148117		2013-12-18T09:00:00
2013	121812	12	18	VRAI	344,586304	52,189915		2013-12-18T12:00:00
2013	121815	12	18	VRAI	347,712494	53,512959		2013-12-18T15:00:00
2013	121818	12	18	VRAI	350,049591	54,975639		2013-12-18T18:00:00
2013	121821	12	18	VRAI	351,625763	56,893959		2013-12-18T21:00:00
2013	121900	12	19	VRAI	352,155853	58,68177		2013-12-19T00:00:00
2013	121903	12	19	VRAI	351,906311	60,36145		2013-12-19T03:00:00
2013	121906	12	19	VRAI	351,203339	61,926033		2013-12-19T06:00:00
2013	121909	12	19	VRAI	350,006531	63,123169		2013-12-19T09:00:00
2013	121912	12	19	VRAI	348,440338	64,336327		2013-12-19T12:00:00
2013	121915	12	19	VRAI	346,646362	65,098618		2013-12-19T15:00:00
2013	121918	12	19	VRAI	345,170837	65,681366		2013-12-19T18:00:00
2013	121921	12	19	VRAI	344,036804	66,29393		2013-12-19T21:00:00
2013	122000	12	20	VRAI	343,361145	66,763855		2013-12-20T00:00:00
2013	122003	12	20	VRAI	342,957916	67,431526		2013-12-20T03:00:00
2013	122006	12	20	VRAI	342,903381	68,267677		2013-12-20T06:00:00
2013	122009	12	20	VRAI	342,867279	68,932991		2013-12-20T09:00:00
2013	122012	12	20	VRAI	343,730927	69,630676		2013-12-20T12:00:00
2013	122015	12	20	FIN	347,0802	70,575089		2013-12-20T15:00:00
2013	121006	12	10	FAUX	333,505798	39,093319		2013-12-10T06:00:00
2013	121009	12	10	VRAI	334,464569	39,03875		2013-12-10T09:00:00
2013	121012	12	10	VRAI	335,414337	39,294189		2013-12-10T12:00:00
2013	121015	12	10	VRAI	336,34201	38,317436		2013-12-10T15:00:00
2013	121018	12	10	VRAI	337,113403	37,983784		2013-12-10T18:00:00
2013	121021	12	10	VRAI	337,961609	38,548943		2013-12-10T21:00:00
2013	121100	12	11	VRAI	338,639771	38,981033		2013-12-11T00:00:00
2013	121103	12	11	VRAI	339,47467	40,002182		2013-12-11T03:00:00
2013	121106	12	11	VRAI	340,292114	42,468494		2013-12-11T06:00:00
2013	121109	12	11	VRAI	341,04361	45,921665		2013-12-11T09:00:00
2013	121112	12	11	VRAI	342,012848	47,879677		2013-12-11T12:00:00
2013	121115	12	11	VRAI	343,521759	51,422031		2013-12-11T15:00:00
2013	121118	12	11	VRAI	344,910278	53,649254		2013-12-11T18:00:00
2013	121121	12	11	VRAI	347,58078	56,896584		2013-12-11T21:00:00
2013	121200	12	12	VRAI	350,77597	59,357643		2013-12-12T00:00:00
2013	121203	12	12	VRAI	353,835785	61,31752		2013-12-12T03:00:00
2013	121206	12	12	VRAI	357,198029	62,888443		2013-12-12T06:00:00
2013	121209	12	12	VRAI	1,09704	64,106255		2013-12-12T09:00:00
2013	121212	12	12	VRAI	5,713275	64,439896		2013-12-12T12:00:00
2013	121215	12	12	VRAI	10,684475	64,274483		2013-12-12T15:00:00
2013	121218	12	12	VRAI	16,365625	64,198212		2013-12-12T18:00:00
2013	121221	12	12	VRAI	22,458162	63,489216		2013-12-12T21:00:00
2013	121300	12	13	VRAI	26,840746	62,703064		2013-12-13T00:00:00
2013	121303	12	13	VRAI	30,103621	61,973		2013-12-13T03:00:00
2013	121306	12	13	VRAI	33,650036	61,127682		2013-12-13T06:00:00
2013	121309	12	13	VRAI	38,044952	60,342545		2013-12-13T09:00:00
2013	121312	12	13	VRAI	42,693348	59,775215		2013-12-13T12:00:00
2013	121315	12	13	VRAI	47,11578	59,924068		2013-12-13T15:00:00
2013	121318	12	13	VRAI	50,61874	60,836136		2013-12-13T18:00:00
2013	121321	12	13	VRAI	53,154438	61,85207		2013-12-13T21:00:00
2013	121400	12	14	VRAI	57,248837	64,210869		2013-12-14T00:00:00
2013	121403	12	14	VRAI	60,525337	64,974304		2013-12-14T03:00:00
2013	121406	12	14	VRAI	66,956001	66,0858		2013-12-14T06:00:00
2013	121409	12	14	VRAI	71,743683	66,915009		2013-12-14T09:00:00
2013	121412	12	14	VRAI	74,407661	67,272751		2013-12-14T12:00:00
2013	121415	12	14	VRAI	77,00248	67,787247		2013-12-14T15:00:00
2013	121418	12	14	VRAI	77,624374	67,990387		2013-12-14T18:00:00
2013	121421	12	14	VRAI	78,671997	68,220764		2013-12-14T21:00:00
2013	121500	12	15	VRAI	82,509659	68,672447		2013-12-15T00:00:00
2013	121503	12	15	VRAI	82,534409	68,597992		2013-12-15T03:00:00
2013	121506	12	15	VRAI	83,217171	68,748672		2013-12-15T06:00:00
2013	121509	12	15	VRAI	85,379898	69,28392		2013-12-15T09:00:00
2013	121512	12	15	VRAI	87,05703	69,651176		2013-12-15T12:00:00
2013	121515	12	15	FIN	87,799728	70,506195		2013-12-15T15:00:00
2013	122218	12	22	FAUX	267,746277	35,671623		2013-12-22T18:00:00
2013	122221	12	22	VRAI	268,18924	34,635349		2013-12-22T21:00:00
2013	122300	12	23	VRAI	269,031708	34,335251		2013-12-23T00:00:00
2013	122303	12	23	VRAI	269,48407	33,313229		2013-12-23T03:00:00
2013	122306	12	23	VRAI	269,58551	31,928383		2013-12-23T06:00:00
2013	122309	12	23	VRAI	270,383179	31,709051		2013-12-23T09:00:00
2013	122312	12	23	VRAI	272,680939	31,93973		2013-12-23T12:00:00
2013	122315	12	23	VRAI	273,33017	31,976126		2013-12-23T15:00:00
2013	122318	12	23	VRAI	273,523132	31,827524		2013-12-23T18:00:00
2013	122321	12	23	VRAI	273,81427	31,619461		2013-12-23T21:00:00
2013	122400	12	24	VRAI	274,094513	31,45108		2013-12-24T00:00:00
2013	122403	12	24	VRAI	275,041901	31,833874		2013-12-24T03:00:00
2013	122406	12	24	VRAI	276,502136	32,566406		2013-12-24T06:00:00
2013	122409	12	24	VRAI	278,458679	33,629208		2013-12-24T09:00:00
2013	122412	12	24	VRAI	281,285156	34,535549		2013-12-24T12:00:00
2013	122415	12	24	VRAI	285,077698	35,729965		2013-12-24T15:00:00
2013	122418	12	24	VRAI	287,772949	36,646793		2013-12-24T18:00:00
2013	122421	12	24	VRAI	292,045898	38,556		2013-12-24T21:00:00
2013	122500	12	25	VRAI	296,018982	41,057255		2013-12-25T00:00:00
2013	122503	12	25	VRAI	299,326874	42,271461		2013-12-25T03:00:00
2013	122506	12	25	VRAI	302,080994	43,247555		2013-12-25T06:00:00
2013	122509	12	25	VRAI	305,618408	44,459301		2013-12-25T09:00:00
2013	122512	12	25	VRAI	309,726776	45,750359		2013-12-25T12:00:00
2013	122515	12	25	VRAI	313,224274	46,595417		2013-12-25T15:00:00
2013	122518	12	25	VRAI	316,125305	47,289303		2013-12-25T18:00:00
2013	122521	12	25	VRAI	319,192902	47,913658		2013-12-25T21:00:00
2013	122600	12	26	VRAI	322,722809	48,653454		2013-12-26T00:00:00
2013	122603	12	26	VRAI	326,401306	49,459667		2013-12-26T03:00:00
2013	122606	12	26	VRAI	329,930603	50,212421		2013-12-26T06:00:00
2013	122609	12	26	VRAI	333,662781	50,983231		2013-12-26T09:00:00
2013	122612	12	26	VRAI	337,543945	51,578182		2013-12-26T12:00:00
2013	122615	12	26	VRAI	340,929199	52,301857		2013-12-26T15:00:00
2013	122618	12	26	VRAI	344,040924	52,975586		2013-12-26T18:00:00
2013	122621	12	26	VRAI	346,936371	53,740803		2013-12-26T21:00:00
2013	122700	12	27	VRAI	349,589325	54,338512		2013-12-27T00:00:00
2013	122703	12	27	VRAI	351,751526	55,118408		2013-12-27T03:00:00
2013	122706	12	27	VRAI	353,427582	56,007198		2013-12-27T06:00:00
2013	122709	12	27	VRAI	355,110382	56,859268		2013-12-27T09:00:00
2013	122712	12	27	VRAI	356,115051	57,513973		2013-12-27T12:00:00
2013	122715	12	27	VRAI	357,023468	58,190956		2013-12-27T15:00:00
2013	122718	12	27	VRAI	357,781464	58,863529		2013-12-27T18:00:00
2013	122721	12	27	VRAI	358,383331	59,376369		2013-12-27T21:00:00
2013	122800	12	28	VRAI	359,02536	59,800491		2013-12-28T00:00:00
2013	122803	12	28	VRAI	359,637939	60,122025		2013-12-28T03:00:00
2013	122806	12	28	VRAI	0,350028	60,411003		2013-12-28T06:00:00
2013	122809	12	28	VRAI	0,895389	60,605541		2013-12-28T09:00:00
2013	122812	12	28	VRAI	1,444442	60,799271		2013-12-28T12:00:00
2013	122815	12	28	VRAI	2,129595	60,886505		2013-12-28T15:00:00
2013	122818	12	28	VRAI	3,681002	61,579147		2013-12-28T18:00:00
2013	122821	12	28	VRAI	5,706736	62,871185		2013-12-28T21:00:00
2013	122900	12	29	VRAI	7,450112	64,672066		2013-12-29T00:00:00
2013	122903	12	29	VRAI	9,469005	66,958717		2013-12-29T03:00:00
2013	122906	12	29	VRAI	16,743599	68,986656		2013-12-29T06:00:00
2013	122909	12	29	VRAI	22,228561	69,573608		2013-12-29T09:00:00
2013	122912	12	29	VRAI	34,022324	70,627777		2013-12-29T12:00:00
2013	122915	12	29	VRAI	42,183197	70,397835		2013-12-29T15:00:00
2013	122918	12	29	VRAI	48,509125	69,885284		2013-12-29T18:00:00
2013	122921	12	29	VRAI	53,52528	69,377998		2013-12-29T21:00:00
2013	123000	12	30	VRAI	57,335945	68,979652		2013-12-30T00:00:00
2013	123003	12	30	VRAI	61,774052	68,245064		2013-12-30T03:00:00
2013	123006	12	30	VRAI	65,342987	67,410133		2013-12-30T06:00:00
2013	123009	12	30	FIN	66,614792	67,06498		2013-12-30T09:00:00
2014	020909	02	9	FAUX	270,885437	40,067955		2014-02-09T09:00:00
2014	020912	02	9	VRAI	272,895081	40,928398		2014-02-09T12:00:00
2014	020915	02	9	VRAI	274,728882	41,533386		2014-02-09T15:00:00
2014	020918	02	9	VRAI	277,061401	41,582283		2014-02-09T18:00:00
2014	020921	02	9	VRAI	279,942169	41,723091		2014-02-09T21:00:00
